group,species_file,chromosomes,genome_size_mb,gc_percent,genes,fasta,gff3
Scarabaeoidea,Melinopterus_prodromus_GCA_964023965.1.gff3,10,586.392658,35.067894210295584,21409,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Melinopterus_prodromus_GCA_964023965.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Scarabaeoidea_GFF3_filtered_dropIDs/Melinopterus_prodromus_GCA_964023965.1.gff3
Scarabaeoidea,Melolontha_melolontha_GCA_935421215.2.gff3,10,1646.642359,32.92935094599744,33726,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Melolontha_melolontha_GCA_935421215.2_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Scarabaeoidea_GFF3_filtered_dropIDs/Melolontha_melolontha_GCA_935421215.2.gff3
Scarabaeoidea,Onthophagus_taurus_GCA_036711975.1.gff3,10,270.602675,33.432409648640586,15970,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Onthophagus_taurus_GCA_036711975.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Scarabaeoidea_GFF3_filtered_dropIDs/Onthophagus_taurus_GCA_036711975.1.gff3
Scarabaeoidea,Prosopocoilus_inquinatus_GCA_036172665.1.gff3,12,612.117698,35.319780725470096,48344,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Prosopocoilus_inquinatus_GCA_036172665.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Scarabaeoidea_GFF3_filtered_dropIDs/Prosopocoilus_inquinatus_GCA_036172665.1.gff3
Scarabaeoidea,Serrognathus_titanus_GCA_039766575.1.gff3,6,374.301628,34.28923139,19318,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Serrognathus_titanus_GCA_039766575.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Scarabaeoidea_GFF3_filtered_dropIDs/Serrognathus_titanus_GCA_039766575.1.gff3
Scarabaeoidea,Trypoxylus_dichotomus_GCA_023509865.1.gff3,10,606.798054,34.91650772158122,21568,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Trypoxylus_dichotomus_GCA_023509865.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Scarabaeoidea_GFF3_filtered_dropIDs/Trypoxylus_dichotomus_GCA_023509865.1.gff3
Staphylinoidea,Aleochara_curtula_GCA_963978815.1.gff3,10,132.176758,37.30055102055238,13088,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Aleochara_curtula_GCA_963978815.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Aleochara_curtula_GCA_963978815.1.gff3
Staphylinoidea,Leptodirus_hochenwartii_GCA_947310635.1.gff3,14,470.43165,31.825783538034358,12959,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Leptodirus_hochenwartii_GCA_947310635.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Leptodirus_hochenwartii_GCA_947310635.1.gff3
Staphylinoidea,Lordithon_lunulatus_GCA_963942505.1.gff3,10,575.059745,37.295160075117174,14144,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Lordithon_lunulatus_GCA_963942505.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Lordithon_lunulatus_GCA_963942505.1.gff3
Staphylinoidea,Nicrophorus_investigator_GCA_963457615.1.gff3,7,187.150796,31.33769429380915,14086,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Nicrophorus_investigator_GCA_963457615.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Nicrophorus_investigator_GCA_963457615.1.gff3
Staphylinoidea,Ocypus_olens_GCA_910593695.2.gff3,20,1070.483798,32.560592172312866,18976,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Ocypus_olens_GCA_910593695.2_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Ocypus_olens_GCA_910593695.2.gff3
Staphylinoidea,Ontholestes_murinus_GCA_963969525.1.gff3,13,945.682465,31.36202905262604,15521,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Ontholestes_murinus_GCA_963969525.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Ontholestes_murinus_GCA_963969525.1.gff3
Staphylinoidea,Othius_punctulatus_GCA_951805005.1.gff3,10,843.654085,32.887139556405316,18953,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Othius_punctulatus_GCA_951805005.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Othius_punctulatus_GCA_951805005.1.gff3
Staphylinoidea,Philonthus_cognatus_GCA_932526585.2.gff3,12,969.474216,32.952316632248476,19886,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Philonthus_cognatus_GCA_932526585.2_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Philonthus_cognatus_GCA_932526585.2.gff3
Staphylinoidea,Philonthus_spinipes_GCA_963082785.1.gff3,25,668.218573,30.79104069292706,14974,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Philonthus_spinipes_GCA_963082785.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Philonthus_spinipes_GCA_963082785.1.gff3
Staphylinoidea,Phosphuga_atrata_GCA_944588485.1.gff3,17,1136.848197,35.83535315698342,14827,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Phosphuga_atrata_GCA_944588485.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Phosphuga_atrata_GCA_944588485.1.gff3
Staphylinoidea,Staphylinus_erythropterus_GCA_964211955.1.gff3,22,1257.815196,34.27807963522644,21058,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Staphylinus_erythropterus_GCA_964211955.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Staphylinus_erythropterus_GCA_964211955.1.gff3
Staphylinoidea,Stenus_bimaculatus_GCA_963971135.1.gff3,8,384.922608,30.256771556058712,17958,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Stenus_bimaculatus_GCA_963971135.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Stenus_bimaculatus_GCA_963971135.1.gff3
Staphylinoidea,Tachinus_rufipes_GCA_963932245.1.gff3,11,1129.950223,30.45979288911676,19102,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Tachinus_rufipes_GCA_963932245.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Staphylinoidea_GFF3_filtered_dropIDs/Tachinus_rufipes_GCA_963932245.1.gff3
Tenebrionidae,Anaspis_frontalis_GCA_964243895.1.gff3,8,774.643943,38.83833929974493,24287,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Anaspis_frontalis_GCA_964243895.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Anaspis_frontalis_GCA_964243895.1.gff3
Tenebrionidae,Anaspis_maculata_GCA_949128115.1.gff3,8,752.697178,39.97506708794306,21844,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Anaspis_maculata_GCA_949128115.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Anaspis_maculata_GCA_949128115.1.gff3
Tenebrionidae,Anaspis_regimbarti_GCA_964204715.1.gff3,8,457.147604,38.47034290292896,22944,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Anaspis_regimbarti_GCA_964204715.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Anaspis_regimbarti_GCA_964204715.1.gff3
Tenebrionidae,Blaps_rhynchoptera_GCA_042257705.1.gff3,20,364.168069,35.22203388346257,19981,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Blaps_rhynchoptera_GCA_042257705.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Blaps_rhynchoptera_GCA_042257705.1.gff3
Tenebrionidae,Cynaeus_angustus_GCA_030157275.1.gff3,10,234.940734,32.602719416301134,17867,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Cynaeus_angustus_GCA_030157275.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Cynaeus_angustus_GCA_030157275.1.gff3
Tenebrionidae,Dendarus_foraminosus_GCA_964262855.1.gff3,11,506.030283,34.86630610599564,23588,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Dendarus_foraminosus_GCA_964262855.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Dendarus_foraminosus_GCA_964262855.1.gff3
Tenebrionidae,Diaperis_boleti_GCA_963583935.1.gff3,7,482.842004,36.040636152194814,18939,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Diaperis_boleti_GCA_963583935.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Diaperis_boleti_GCA_963583935.1.gff3
Tenebrionidae,Eledona_agricola_GCA_964023215.1.gff3,10,271.4253,35.61216567388053,15141,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Eledona_agricola_GCA_964023215.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Eledona_agricola_GCA_964023215.1.gff3
Tenebrionidae,Gnatocerus_cornutus_GCA_029298725.1.gff3,10,206.467612,35.327076121497605,17581,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Gnatocerus_cornutus_GCA_029298725.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Gnatocerus_cornutus_GCA_029298725.1.gff3
Tenebrionidae,Lagria_hirta_GCA_947359425.1.gff3,12,334.43832,29.438471672324496,17491,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Lagria_hirta_GCA_947359425.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Lagria_hirta_GCA_947359425.1.gff3
Tenebrionidae,Latheticus_oryzae_GCA_030157265.1.gff3,10,157.973464,30.578466212442393,14654,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Latheticus_oryzae_GCA_030157265.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Latheticus_oryzae_GCA_030157265.1.gff3
Tenebrionidae,Mylabris_sibirica_GCA_039776855.1.gff3,10,138.248931,31.147222228189772,14352,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Mylabris_sibirica_GCA_039776855.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Mylabris_sibirica_GCA_039776855.1.gff3
Tenebrionidae,Pycnomerus_fuliginosus_GCA_963924575.1.gff3,11,344.208816,36.91148100396024,21813,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Pycnomerus_fuliginosus_GCA_963924575.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Pycnomerus_fuliginosus_GCA_963924575.1.gff3
Tenebrionidae,Pyrochroa_serraticornis_GCA_905333025.2.gff3,10,242.384871,34.31100642237458,17277,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Pyrochroa_serraticornis_GCA_905333025.2_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Pyrochroa_serraticornis_GCA_905333025.2.gff3
Tenebrionidae,Salpingus_planirostris_GCA_949788335.1.gff3,13,119.955327,41.346946074864206,13842,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Salpingus_planirostris_GCA_949788335.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Salpingus_planirostris_GCA_949788335.1.gff3
Tenebrionidae,Schizotus_pectinicornis_GCA_951805265.1.gff3,9,168.665241,37.67515888009386,16038,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Schizotus_pectinicornis_GCA_951805265.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Schizotus_pectinicornis_GCA_951805265.1.gff3
Tenebrionidae,Tenebrio_molitor_GCF_963966145.1.gff3,10,265.862658,36.29440938891246,20883,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Tenebrio_molitor_GCF_963966145.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Tenebrio_molitor_GCF_963966145.1.gff3
Tenebrionidae,Tribolium_castaneum_GCF_000002335.3.gff3,10,147.631796,33.98888688550151,14337,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Tribolium_castaneum_GCF_000002335.3_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Tribolium_castaneum_GCF_000002335.3.gff3
Tenebrionidae,Tribolium_confusum_GCA_019155225.1.gff3,9,300.670262,30.721060713819707,13363,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Tribolium_confusum_GCA_019155225.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Tribolium_confusum_GCA_019155225.1.gff3
Tenebrionidae,Tribolium_freemani_GCA_939628115.1.gff3,10,261.99999,32.481091177840604,19193,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Tribolium_freemani_GCA_939628115.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Tribolium_freemani_GCA_939628115.1.gff3
Tenebrionidae,Ulomoides_dermestoides_GCA_040954815.1.gff3,11,238.006544,33.40389169094699,16213,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Ulomoides_dermestoides_GCA_040954815.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Ulomoides_dermestoides_GCA_040954815.1.gff3
Tenebrionidae,Zophobas_atratus_GCA_022388445.1.gff3,10,465.207537,33.41477740608989,24889,/N/project/Bracewell_fly/Dwayne/unique_fna_clean/Zophobas_atratus_GCA_022388445.1_genomic.fna,/N/project/Bracewell_fly/Dwayne/helixer_results/Tenebrionidae_GFF3_filtered_dropIDs/Zophobas_atratus_GCA_022388445.1.gff3
